year,month,month_numeric,date_stamp,usd_inr_forward_cash_spot_in_paise,usd_inr_forward_cash_one_month_in_paise,usd_inr_forward_cash_three_months_in_paise,usd_inr_forward_cash_six_months_in_paise,usd_inr_forward_cash_twelve_months_in_paise,usd_inr_reference_rate_in_rs,released_on,updated_on,data_source,data_url
2024,April,4,2024-04-02,0.245,8.0,24.0,55.0,138.0,83.3585,2026-02-27,2026-04-14,RBI Database on Indian Economy,https://data.rbi.org.in/DBIE/#/dbie/reports/Statistics/Financial%20Market/Forex%20Market
2024,April,4,2024-04-01,,,,,,83.3739,2026-02-27,2026-04-14,RBI Database on Indian Economy,https://data.rbi.org.in/DBIE/#/dbie/reports/Statistics/Financial%20Market/Forex%20Market
2024,March,3,2024-03-28,1.755,7.0,24.0,55.0,137.0,83.3739,2026-02-27,2026-04-14,RBI Database on Indian Economy,https://data.rbi.org.in/DBIE/#/dbie/reports/Statistics/Financial%20Market/Forex%20Market
2024,March,3,2024-03-27,0.405,7.0,23.0,54.0,136.0,83.3255,2026-02-27,2026-04-14,RBI Database on Indian Economy,https://data.rbi.org.in/DBIE/#/dbie/reports/Statistics/Financial%20Market/Forex%20Market
2024,March,3,2024-03-26,0.245,6.0,21.0,51.0,131.0,83.3559,2026-02-27,2026-04-14,RBI Database on Indian Economy,https://data.rbi.org.in/DBIE/#/dbie/reports/Statistics/Financial%20Market/Forex%20Market
2024,March,3,2024-03-22,0.345,6.0,21.0,51.0,133.0,83.3546,2026-02-27,2026-04-14,RBI Database on Indian Economy,https://data.rbi.org.in/DBIE/#/dbie/reports/Statistics/Financial%20Market/Forex%20Market
2024,March,3,2024-03-21,0.085,7.0,23.0,54.0,137.0,83.1308,2026-02-27,2026-04-14,RBI Database on Indian Economy,https://data.rbi.org.in/DBIE/#/dbie/reports/Statistics/Financial%20Market/Forex%20Market
2024,March,3,2024-03-20,0.075,7.0,24.0,54.0,136.0,83.1022,2026-02-27,2026-04-14,RBI Database on Indian Economy,https://data.rbi.org.in/DBIE/#/dbie/reports/Statistics/Financial%20Market/Forex%20Market
2024,March,3,2024-03-19,0.015,7.0,23.0,53.5,133.0,82.9401,2026-02-27,2026-04-14,RBI Database on Indian Economy,https://data.rbi.org.in/DBIE/#/dbie/reports/Statistics/Financial%20Market/Forex%20Market
2024,March,3,2024-03-18,0.095,8.0,24.0,54.0,134.5,82.9078,2026-02-27,2026-04-14,RBI Database on Indian Economy,https://data.rbi.org.in/DBIE/#/dbie/reports/Statistics/Financial%20Market/Forex%20Market
2024,March,3,2024-03-15,0.4,7.5,25.0,55.0,135.5,82.8919,2026-02-27,2026-04-14,RBI Database on Indian Economy,https://data.rbi.org.in/DBIE/#/dbie/reports/Statistics/Financial%20Market/Forex%20Market
2024,March,3,2024-03-14,0.18,7.5,25.0,55.5,137.0,82.8709,2026-02-27,2026-04-14,RBI Database on Indian Economy,https://data.rbi.org.in/DBIE/#/dbie/reports/Statistics/Financial%20Market/Forex%20Market
2024,March,3,2024-03-13,0.16,7.0,26.0,57.0,139.0,82.9027,2026-02-27,2026-04-14,RBI Database on Indian Economy,https://data.rbi.org.in/DBIE/#/dbie/reports/Statistics/Financial%20Market/Forex%20Market
2024,March,3,2024-03-12,0.18,8.0,26.0,59.5,143.5,82.745,2026-02-27,2026-04-14,RBI Database on Indian Economy,https://data.rbi.org.in/DBIE/#/dbie/reports/Statistics/Financial%20Market/Forex%20Market
2024,March,3,2024-03-11,0.26,9.0,26.5,59.0,143.5,82.677,2026-02-27,2026-04-14,RBI Database on Indian Economy,https://data.rbi.org.in/DBIE/#/dbie/reports/Statistics/Financial%20Market/Forex%20Market
2024,March,3,2024-03-07,0.995,6.5,25.0,56.5,139.5,82.7785,2026-02-27,2026-04-14,RBI Database on Indian Economy,https://data.rbi.org.in/DBIE/#/dbie/reports/Statistics/Financial%20Market/Forex%20Market
2024,March,3,2024-03-06,0.165,7.0,25.5,56.5,139.5,82.9078,2026-02-27,2026-04-14,RBI Database on Indian Economy,https://data.rbi.org.in/DBIE/#/dbie/reports/Statistics/Financial%20Market/Forex%20Market
2024,March,3,2024-03-05,0.195,7.5,26.5,58.0,139.0,82.9271,2026-02-27,2026-04-14,RBI Database on Indian Economy,https://data.rbi.org.in/DBIE/#/dbie/reports/Statistics/Financial%20Market/Forex%20Market
2024,March,3,2024-03-04,0.165,8.0,27.0,58.0,138.0,82.8954,2026-02-27,2026-04-14,RBI Database on Indian Economy,https://data.rbi.org.in/DBIE/#/dbie/reports/Statistics/Financial%20Market/Forex%20Market
2024,March,3,2024-03-01,0.725,8.0,28.0,59.0,138.0,82.8702,2026-02-27,2026-04-14,RBI Database on Indian Economy,https://data.rbi.org.in/DBIE/#/dbie/reports/Statistics/Financial%20Market/Forex%20Market
2024,February,2,2024-02-29,0.26,8.5,29.0,60.0,138.0,82.9246,2026-02-27,2026-04-14,RBI Database on Indian Economy,https://data.rbi.org.in/DBIE/#/dbie/reports/Statistics/Financial%20Market/Forex%20Market
2024,February,2,2024-02-28,0.215,8.5,30.0,61.0,139.0,82.9155,2026-02-27,2026-04-14,RBI Database on Indian Economy,https://data.rbi.org.in/DBIE/#/dbie/reports/Statistics/Financial%20Market/Forex%20Market
2024,February,2,2024-02-27,0.245,7.0,30.0,61.0,140.0,82.8915,2026-02-27,2026-04-14,RBI Database on Indian Economy,https://data.rbi.org.in/DBIE/#/dbie/reports/Statistics/Financial%20Market/Forex%20Market
2024,February,2,2024-02-26,0.32,8.0,31.0,63.0,145.0,82.8856,2026-02-27,2026-04-14,RBI Database on Indian Economy,https://data.rbi.org.in/DBIE/#/dbie/reports/Statistics/Financial%20Market/Forex%20Market
2024,February,2,2024-02-23,1.01,8.0,31.0,62.5,144.0,82.8865,2026-02-27,2026-04-14,RBI Database on Indian Economy,https://data.rbi.org.in/DBIE/#/dbie/reports/Statistics/Financial%20Market/Forex%20Market
2024,February,2,2024-02-22,0.265,8.0,32.0,63.0,146.0,82.924,2026-02-27,2026-04-14,RBI Database on Indian Economy,https://data.rbi.org.in/DBIE/#/dbie/reports/Statistics/Financial%20Market/Forex%20Market
2024,February,2,2024-02-21,0.22,9.0,31.5,63.0,145.5,82.8851,2026-02-27,2026-04-14,RBI Database on Indian Economy,https://data.rbi.org.in/DBIE/#/dbie/reports/Statistics/Financial%20Market/Forex%20Market
2024,February,2,2024-02-20,0.145,8.5,32.0,64.0,149.0,82.9704,2026-02-27,2026-04-14,RBI Database on Indian Economy,https://data.rbi.org.in/DBIE/#/dbie/reports/Statistics/Financial%20Market/Forex%20Market
2024,February,2,2024-02-16,1.185,8.5,32.0,64.5,147.0,83.0375,2026-02-27,2026-04-14,RBI Database on Indian Economy,https://data.rbi.org.in/DBIE/#/dbie/reports/Statistics/Financial%20Market/Forex%20Market
2024,February,2,2024-02-15,0.295,9.0,33.0,65.0,149.0,83.0119,2026-02-27,2026-04-14,RBI Database on Indian Economy,https://data.rbi.org.in/DBIE/#/dbie/reports/Statistics/Financial%20Market/Forex%20Market
2024,February,2,2024-02-14,0.335,9.5,32.0,63.0,148.0,83.0864,2026-02-27,2026-04-14,RBI Database on Indian Economy,https://data.rbi.org.in/DBIE/#/dbie/reports/Statistics/Financial%20Market/Forex%20Market
2024,February,2,2024-02-13,0.305,9.0,32.5,65.0,152.0,83.019,2026-02-27,2026-04-14,RBI Database on Indian Economy,https://data.rbi.org.in/DBIE/#/dbie/reports/Statistics/Financial%20Market/Forex%20Market
2024,February,2,2024-02-12,0.345,9.0,32.5,64.5,151.0,82.9954,2026-02-27,2026-04-14,RBI Database on Indian Economy,https://data.rbi.org.in/DBIE/#/dbie/reports/Statistics/Financial%20Market/Forex%20Market
2024,February,2,2024-02-09,1.005,9.0,32.5,64.0,151.0,82.9995,2026-02-27,2026-04-14,RBI Database on Indian Economy,https://data.rbi.org.in/DBIE/#/dbie/reports/Statistics/Financial%20Market/Forex%20Market
2024,February,2,2024-02-08,0.325,9.0,33.0,64.0,151.0,82.9762,2026-02-27,2026-04-14,RBI Database on Indian Economy,https://data.rbi.org.in/DBIE/#/dbie/reports/Statistics/Financial%20Market/Forex%20Market
2024,February,2,2024-02-07,0.275,9.5,32.5,64.0,152.0,82.9765,2026-02-27,2026-04-14,RBI Database on Indian Economy,https://data.rbi.org.in/DBIE/#/dbie/reports/Statistics/Financial%20Market/Forex%20Market
2024,February,2,2024-02-06,0.215,9.5,32.0,62.5,149.0,83.0629,2026-02-27,2026-04-14,RBI Database on Indian Economy,https://data.rbi.org.in/DBIE/#/dbie/reports/Statistics/Financial%20Market/Forex%20Market
2024,February,2,2024-02-05,0.235,8.0,31.5,62.0,147.5,83.0284,2026-02-27,2026-04-14,RBI Database on Indian Economy,https://data.rbi.org.in/DBIE/#/dbie/reports/Statistics/Financial%20Market/Forex%20Market
2024,February,2,2024-02-02,0.635,8.5,32.5,65.0,153.0,82.8406,2026-02-27,2026-04-14,RBI Database on Indian Economy,https://data.rbi.org.in/DBIE/#/dbie/reports/Statistics/Financial%20Market/Forex%20Market
2024,February,2,2024-02-01,0.285,8.5,33.0,66.0,155.0,82.9553,2026-02-27,2026-04-14,RBI Database on Indian Economy,https://data.rbi.org.in/DBIE/#/dbie/reports/Statistics/Financial%20Market/Forex%20Market
2024,January,1,2024-01-31,0.345,9.5,33.5,67.0,157.5,83.0805,2026-02-27,2026-04-14,RBI Database on Indian Economy,https://data.rbi.org.in/DBIE/#/dbie/reports/Statistics/Financial%20Market/Forex%20Market
2024,January,1,2024-01-30,0.335,9.0,34.0,67.0,158.5,83.119,2026-02-27,2026-04-14,RBI Database on Indian Economy,https://data.rbi.org.in/DBIE/#/dbie/reports/Statistics/Financial%20Market/Forex%20Market
2024,January,1,2024-01-29,0.335,9.0,33.0,67.0,156.0,83.1494,2026-02-27,2026-04-14,RBI Database on Indian Economy,https://data.rbi.org.in/DBIE/#/dbie/reports/Statistics/Financial%20Market/Forex%20Market
2024,January,1,2024-01-25,1.385,9.0,33.0,66.5,156.0,83.1155,2026-02-27,2026-04-14,RBI Database on Indian Economy,https://data.rbi.org.in/DBIE/#/dbie/reports/Statistics/Financial%20Market/Forex%20Market
2024,January,1,2024-01-24,0.335,9.5,34.0,68.0,158.0,83.1457,2026-02-27,2026-04-14,RBI Database on Indian Economy,https://data.rbi.org.in/DBIE/#/dbie/reports/Statistics/Financial%20Market/Forex%20Market
2024,January,1,2024-01-23,0.335,9.5,33.0,67.0,157.0,83.1029,2026-02-27,2026-04-14,RBI Database on Indian Economy,https://data.rbi.org.in/DBIE/#/dbie/reports/Statistics/Financial%20Market/Forex%20Market
2024,January,1,2024-01-19,0.705,9.0,33.0,68.0,157.0,83.1338,2026-02-27,2026-04-14,RBI Database on Indian Economy,https://data.rbi.org.in/DBIE/#/dbie/reports/Statistics/Financial%20Market/Forex%20Market
2024,January,1,2024-01-18,0.335,9.0,33.0,69.0,158.0,83.1243,2026-02-27,2026-04-14,RBI Database on Indian Economy,https://data.rbi.org.in/DBIE/#/dbie/reports/Statistics/Financial%20Market/Forex%20Market
2024,January,1,2024-01-17,0.335,9.5,33.0,69.0,159.0,83.131,2026-02-27,2026-04-14,RBI Database on Indian Economy,https://data.rbi.org.in/DBIE/#/dbie/reports/Statistics/Financial%20Market/Forex%20Market
2024,January,1,2024-01-16,0.285,10.0,33.0,69.5,160.0,82.9774,2026-02-27,2026-04-14,RBI Database on Indian Economy,https://data.rbi.org.in/DBIE/#/dbie/reports/Statistics/Financial%20Market/Forex%20Market
2024,January,1,2024-01-15,0.0,11.0,35.0,71.5,161.0,82.853,2026-02-27,2026-04-14,RBI Database on Indian Economy,https://data.rbi.org.in/DBIE/#/dbie/reports/Statistics/Financial%20Market/Forex%20Market
2024,January,1,2024-01-12,1.315,10.0,33.0,69.5,157.0,82.9881,2026-02-27,2026-04-14,RBI Database on Indian Economy,https://data.rbi.org.in/DBIE/#/dbie/reports/Statistics/Financial%20Market/Forex%20Market
2024,January,1,2024-01-11,0.325,10.0,33.0,68.0,155.0,82.9415,2026-02-27,2026-04-14,RBI Database on Indian Economy,https://data.rbi.org.in/DBIE/#/dbie/reports/Statistics/Financial%20Market/Forex%20Market
2024,January,1,2024-01-10,0.325,10.0,32.0,67.0,154.0,83.1548,2026-02-27,2026-04-14,RBI Database on Indian Economy,https://data.rbi.org.in/DBIE/#/dbie/reports/Statistics/Financial%20Market/Forex%20Market
2024,January,1,2024-01-09,0.315,10.0,32.0,67.0,154.0,83.1289,2026-02-27,2026-04-14,RBI Database on Indian Economy,https://data.rbi.org.in/DBIE/#/dbie/reports/Statistics/Financial%20Market/Forex%20Market
2024,January,1,2024-01-08,0.335,10.5,31.0,67.0,151.5,83.0687,2026-02-27,2026-04-14,RBI Database on Indian Economy,https://data.rbi.org.in/DBIE/#/dbie/reports/Statistics/Financial%20Market/Forex%20Market
2024,January,1,2024-01-05,0.945,10.0,31.0,66.0,149.0,83.176,2026-02-27,2026-04-14,RBI Database on Indian Economy,https://data.rbi.org.in/DBIE/#/dbie/reports/Statistics/Financial%20Market/Forex%20Market
2024,January,1,2024-01-04,0.335,10.0,30.5,66.0,150.0,83.3002,2026-02-27,2026-04-14,RBI Database on Indian Economy,https://data.rbi.org.in/DBIE/#/dbie/reports/Statistics/Financial%20Market/Forex%20Market
2024,January,1,2024-01-03,0.33,9.5,29.0,64.5,147.0,83.3242,2026-02-27,2026-04-14,RBI Database on Indian Economy,https://data.rbi.org.in/DBIE/#/dbie/reports/Statistics/Financial%20Market/Forex%20Market
2024,January,1,2024-01-02,0.33,10.0,28.0,64.0,148.0,83.3282,2026-02-27,2026-04-14,RBI Database on Indian Economy,https://data.rbi.org.in/DBIE/#/dbie/reports/Statistics/Financial%20Market/Forex%20Market
2024,January,1,2024-01-01,0.0,9.5,27.0,63.0,147.0,83.1975,2026-02-27,2026-04-14,RBI Database on Indian Economy,https://data.rbi.org.in/DBIE/#/dbie/reports/Statistics/Financial%20Market/Forex%20Market
2023,December,12,2023-12-29,1.81,9.0,27.0,63.0,147.0,83.1164,2026-02-27,2026-04-14,RBI Database on Indian Economy,https://data.rbi.org.in/DBIE/#/dbie/reports/Statistics/Financial%20Market/Forex%20Market
2023,December,12,2023-12-28,0.39,9.0,27.0,63.0,151.0,83.2254,2026-02-27,2026-04-14,RBI Database on Indian Economy,https://data.rbi.org.in/DBIE/#/dbie/reports/Statistics/Financial%20Market/Forex%20Market
2023,December,12,2023-12-27,0.315,9.0,25.0,62.0,150.0,83.3226,2026-02-27,2026-04-14,RBI Database on Indian Economy,https://data.rbi.org.in/DBIE/#/dbie/reports/Statistics/Financial%20Market/Forex%20Market
2023,December,12,2023-12-26,0.295,9.0,25.5,63.0,149.0,83.1703,2026-02-27,2026-04-14,RBI Database on Indian Economy,https://data.rbi.org.in/DBIE/#/dbie/reports/Statistics/Financial%20Market/Forex%20Market
2023,December,12,2023-12-22,1.345,9.0,25.0,63.0,147.0,83.2493,2026-02-27,2026-04-14,RBI Database on Indian Economy,https://data.rbi.org.in/DBIE/#/dbie/reports/Statistics/Financial%20Market/Forex%20Market
2023,December,12,2023-12-21,0.375,9.0,25.0,63.0,145.0,83.2729,2026-02-27,2026-04-14,RBI Database on Indian Economy,https://data.rbi.org.in/DBIE/#/dbie/reports/Statistics/Financial%20Market/Forex%20Market
2023,December,12,2023-12-20,0.285,8.5,25.0,64.0,145.5,83.1523,2026-02-27,2026-04-14,RBI Database on Indian Economy,https://data.rbi.org.in/DBIE/#/dbie/reports/Statistics/Financial%20Market/Forex%20Market
2023,December,12,2023-12-19,0.285,8.5,25.0,63.0,145.0,83.179,2026-02-27,2026-04-14,RBI Database on Indian Economy,https://data.rbi.org.in/DBIE/#/dbie/reports/Statistics/Financial%20Market/Forex%20Market
2023,December,12,2023-12-18,0.365,9.0,25.5,63.5,146.0,83.0173,2026-02-27,2026-04-14,RBI Database on Indian Economy,https://data.rbi.org.in/DBIE/#/dbie/reports/Statistics/Financial%20Market/Forex%20Market
2023,December,12,2023-12-15,0.855,8.0,25.5,65.0,147.0,83.1802,2026-02-27,2026-04-14,RBI Database on Indian Economy,https://data.rbi.org.in/DBIE/#/dbie/reports/Statistics/Financial%20Market/Forex%20Market
2023,December,12,2023-12-14,0.305,8.5,26.5,66.0,147.5,83.35,2026-02-27,2026-04-14,RBI Database on Indian Economy,https://data.rbi.org.in/DBIE/#/dbie/reports/Statistics/Financial%20Market/Forex%20Market
2023,December,12,2023-12-13,0.225,9.0,25.0,64.0,140.5,83.395,2026-02-27,2026-04-14,RBI Database on Indian Economy,https://data.rbi.org.in/DBIE/#/dbie/reports/Statistics/Financial%20Market/Forex%20Market
2023,December,12,2023-12-12,0.275,8.0,24.0,62.0,140.5,83.38,2026-02-27,2026-04-14,RBI Database on Indian Economy,https://data.rbi.org.in/DBIE/#/dbie/reports/Statistics/Financial%20Market/Forex%20Market
2023,December,12,2023-12-11,0.145,8.0,23.0,60.0,135.0,83.3872,2026-02-27,2026-04-14,RBI Database on Indian Economy,https://data.rbi.org.in/DBIE/#/dbie/reports/Statistics/Financial%20Market/Forex%20Market
2023,December,12,2023-12-08,0.79,8.0,23.0,61.0,139.0,83.3681,2026-02-27,2026-04-14,RBI Database on Indian Economy,https://data.rbi.org.in/DBIE/#/dbie/reports/Statistics/Financial%20Market/Forex%20Market
2023,December,12,2023-12-07,0.295,7.0,23.0,61.0,138.0,83.365,2026-02-27,2026-04-14,RBI Database on Indian Economy,https://data.rbi.org.in/DBIE/#/dbie/reports/Statistics/Financial%20Market/Forex%20Market
2023,December,12,2023-12-06,0.295,6.5,23.0,61.0,137.0,83.3544,2026-02-27,2026-04-14,RBI Database on Indian Economy,https://data.rbi.org.in/DBIE/#/dbie/reports/Statistics/Financial%20Market/Forex%20Market
2023,December,12,2023-12-05,0.225,6.5,21.0,58.0,134.5,83.3931,2026-02-27,2026-04-14,RBI Database on Indian Economy,https://data.rbi.org.in/DBIE/#/dbie/reports/Statistics/Financial%20Market/Forex%20Market
2023,December,12,2023-12-04,0.155,7.0,21.0,57.5,133.0,83.3357,2026-02-27,2026-04-14,RBI Database on Indian Economy,https://data.rbi.org.in/DBIE/#/dbie/reports/Statistics/Financial%20Market/Forex%20Market
2023,December,12,2023-12-01,0.985,6.0,20.5,56.5,130.0,83.3602,2026-02-27,2026-04-14,RBI Database on Indian Economy,https://data.rbi.org.in/DBIE/#/dbie/reports/Statistics/Financial%20Market/Forex%20Market
2023,November,11,2023-11-30,0.295,5.5,20.0,56.0,130.0,83.35,2026-02-27,2026-04-14,RBI Database on Indian Economy,https://data.rbi.org.in/DBIE/#/dbie/reports/Statistics/Financial%20Market/Forex%20Market
2023,November,11,2023-11-29,0.205,5.5,19.0,55.0,128.0,83.3191,2026-02-27,2026-04-14,RBI Database on Indian Economy,https://data.rbi.org.in/DBIE/#/dbie/reports/Statistics/Financial%20Market/Forex%20Market
2023,November,11,2023-11-28,0.295,5.0,21.0,58.0,128.0,83.3926,2026-02-27,2026-04-14,RBI Database on Indian Economy,https://data.rbi.org.in/DBIE/#/dbie/reports/Statistics/Financial%20Market/Forex%20Market
2023,November,11,2023-11-24,0.705,6.0,23.0,61.0,133.5,83.3675,2026-02-27,2026-04-14,RBI Database on Indian Economy,https://data.rbi.org.in/DBIE/#/dbie/reports/Statistics/Financial%20Market/Forex%20Market
2023,November,11,2023-11-23,0.0,7.0,24.0,62.5,136.5,83.3571,2026-02-27,2026-04-14,RBI Database on Indian Economy,https://data.rbi.org.in/DBIE/#/dbie/reports/Statistics/Financial%20Market/Forex%20Market
2023,November,11,2023-11-22,0.775,7.0,24.0,62.0,135.5,83.3375,2026-02-27,2026-04-14,RBI Database on Indian Economy,https://data.rbi.org.in/DBIE/#/dbie/reports/Statistics/Financial%20Market/Forex%20Market
2023,November,11,2023-11-21,0.245,7.0,24.0,62.0,135.5,83.3466,2026-02-27,2026-04-14,RBI Database on Indian Economy,https://data.rbi.org.in/DBIE/#/dbie/reports/Statistics/Financial%20Market/Forex%20Market
2023,November,11,2023-11-20,0.275,7.0,23.5,62.0,135.0,83.3309,2026-02-27,2026-04-14,RBI Database on Indian Economy,https://data.rbi.org.in/DBIE/#/dbie/reports/Statistics/Financial%20Market/Forex%20Market
2023,November,11,2023-11-17,0.675,6.0,22.0,60.0,133.0,83.2646,2026-02-27,2026-04-14,RBI Database on Indian Economy,https://data.rbi.org.in/DBIE/#/dbie/reports/Statistics/Financial%20Market/Forex%20Market
2023,November,11,2023-11-16,0.28,5.0,21.0,58.0,131.0,83.2388,2026-02-27,2026-04-14,RBI Database on Indian Economy,https://data.rbi.org.in/DBIE/#/dbie/reports/Statistics/Financial%20Market/Forex%20Market
2023,November,11,2023-11-15,0.335,5.0,21.0,58.0,130.0,83.1272,2026-02-27,2026-04-14,RBI Database on Indian Economy,https://data.rbi.org.in/DBIE/#/dbie/reports/Statistics/Financial%20Market/Forex%20Market
2023,November,11,2023-11-13,0.075,5.0,19.0,56.5,128.0,83.3248,2026-02-27,2026-04-14,RBI Database on Indian Economy,https://data.rbi.org.in/DBIE/#/dbie/reports/Statistics/Financial%20Market/Forex%20Market
2023,November,11,2023-11-10,0.655,5.0,21.0,61.0,134.0,83.353,2026-02-27,2026-04-14,RBI Database on Indian Economy,https://data.rbi.org.in/DBIE/#/dbie/reports/Statistics/Financial%20Market/Forex%20Market
2023,November,11,2023-11-09,0.385,4.5,20.0,58.0,130.0,83.2808,2026-02-27,2026-04-14,RBI Database on Indian Economy,https://data.rbi.org.in/DBIE/#/dbie/reports/Statistics/Financial%20Market/Forex%20Market
2023,November,11,2023-11-08,0.105,5.0,22.0,61.0,133.0,83.2691,2026-02-27,2026-04-14,RBI Database on Indian Economy,https://data.rbi.org.in/DBIE/#/dbie/reports/Statistics/Financial%20Market/Forex%20Market
2023,November,11,2023-11-07,0.095,6.0,23.5,64.0,137.0,83.265,2026-02-27,2026-04-14,RBI Database on Indian Economy,https://data.rbi.org.in/DBIE/#/dbie/reports/Statistics/Financial%20Market/Forex%20Market
2023,November,11,2023-11-06,0.125,6.0,24.0,65.5,138.0,83.2213,2026-02-27,2026-04-14,RBI Database on Indian Economy,https://data.rbi.org.in/DBIE/#/dbie/reports/Statistics/Financial%20Market/Forex%20Market
2023,November,11,2023-11-03,0.425,6.0,24.5,65.0,136.0,83.2669,2026-02-27,2026-04-14,RBI Database on Indian Economy,https://data.rbi.org.in/DBIE/#/dbie/reports/Statistics/Financial%20Market/Forex%20Market
2023,November,11,2023-11-02,0.265,6.5,25.5,67.0,137.0,83.263,2026-02-27,2026-04-14,RBI Database on Indian Economy,https://data.rbi.org.in/DBIE/#/dbie/reports/Statistics/Financial%20Market/Forex%20Market
2023,November,11,2023-11-01,0.365,7.0,26.0,66.0,136.0,83.2843,2026-02-27,2026-04-14,RBI Database on Indian Economy,https://data.rbi.org.in/DBIE/#/dbie/reports/Statistics/Financial%20Market/Forex%20Market
2023,October,10,2023-10-31,0.085,6.0,24.0,64.5,136.0,83.2692,2026-02-27,2026-04-14,RBI Database on Indian Economy,https://data.rbi.org.in/DBIE/#/dbie/reports/Statistics/Financial%20Market/Forex%20Market
